📢重要公告📢,#genre#
河南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hljws-hd/2500.m3u8?innersid=3559146512286674480&amp
河南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hnws-hd/2500.m3u8?innersid=11355377224826061225&amp
吉林卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jlws-hd/2500.m3u8?innersid=11095614579634751142&amp
江苏卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jsws-hd/2500.m3u8?innersid=14912719076157451667&amp
江西卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jxws-hd/2500.m3u8?innersid=14570431181364255736&amp
辽宁卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/lnws-hd/2500.m3u8?innersid=6324592032119595697&amp
四川卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/scws-hd/2500.m3u8?innersid=17534924581903335933&amp
上海卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/shdfws-hd/2500.m3u8?innersid=6998114529464369318&amp
深圳卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/szws-hd/2500.m3u8?innersid=15000776628606995758&amp
云南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/ynws-hd/2500.m3u8?innersid=17488930753778751907&amp
浙江卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/zsws-hd/2500.m3u8?innersid=6252212644869032383&amp
江苏卫视,http://106.53.99.30/dl/jstv.php?id=jsws
江苏城市,http://106.53.99.30/dl/jstv.php?id=jscs
江苏综艺,http://106.53.99.30/dl/jstv.php?id=jszy
江苏影视,http://106.53.99.30/dl/jstv.php?id=jsys
江苏新闻,http://106.53.99.30/dl/jstv.php?id=jsxw
江苏体育休闲,http://106.53.99.30/dl/jstv.php?id=jsty
优漫卡通,http://106.53.99.30/dl/jstv.php?id=jskt
江苏国际,http://106.53.99.30/dl/jstv.php?id=jsgj
江苏教育,http://106.53.99.30/dl/jstv.php?id=jsjy
CCTV-1综合,http://z.b.bkpcp.top/m.php?id=cctv1$咪咕
CCTV-2财经,http://z.b.bkpcp.top/m.php?id=cctv2$咪咕
CCTV-3综艺,http://z.b.bkpcp.top/m.php?id=cctv3$咪咕
CCTV-4国际,http://z.b.bkpcp.top/m.php?id=cctv4$咪咕
CCTV-4欧洲,http://z.b.bkpcp.top/m.php?id=cctv4o$咪咕
CCTV-4美洲,http://z.b.bkpcp.top/m.php?id=cctv4m$咪咕
CCTV-5体育,http://z.b.bkpcp.top/m.php?id=cctv5$咪咕
CCTV-5+赛事,http://z.b.bkpcp.top/m.php?id=cctv5p$咪咕
CCTV-6电影,http://z.b.bkpcp.top/m.php?id=cctv6$咪咕
CCTV-6电影,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=m3u8
CCTV-7军事,http://z.b.bkpcp.top/m.php?id=cctv7$咪咕
CCTV-8电视,http://z.b.bkpcp.top/m.php?id=cctv8$咪咕
CCTV-9纪录,http://z.b.bkpcp.top/m.php?id=cctv9$咪咕
CCTV-10科教,http://z.b.bkpcp.top/m.php?id=cctv10$咪咕
CCTV-11戏曲,http://z.b.bkpcp.top/m.php?id=cctv11$咪咕
CCTV-12社法,http://z.b.bkpcp.top/m.php?id=cctv12$咪咕
CCTV-13新闻,http://z.b.bkpcp.top/m.php?id=cctv13$咪咕
CCTV-14少儿,http://z.b.bkpcp.top/m.php?id=cctv14$咪咕
CCTV-15音乐,http://z.b.bkpcp.top/m.php?id=cctv15$咪咕
CCTV-16奥匹,https://stream1.freetv.fun/f5e0459fd9f11d93ac18af88196997db1c71aeb6d27ce1bd24faccb628652629.m3u8
CCTV-17农村,http://z.b.bkpcp.top/m.php?id=cctv17$咪咕
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws$咪咕
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws$咪咕
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws$咪咕
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws$咪咕
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws$咪咕
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy$咪咕
东方影视,http://z.b.bkpcp.top/m.php?id=shys$咪咕
游戏风云,http://z.b.bkpcp.top/m.php?id=yxfy$咪咕
七彩戏剧,http://z.b.bkpcp.top/m.php?id=qcxj$咪咕
欢笑剧场,http://z.b.bkpcp.top/m.php?id=hxjc$咪咕
劲爆体育,http://z.b.bkpcp.top/m.php?id=jbty$咪咕
魅力足球,http://z.b.bkpcp.top/m.php?id=mlzq$咪咕
CCTV-1综合,http://111.9.163.109:9901/tsfile/live/0001_1.m3u8
CCTV-2财经,http://111.9.163.109:9901/tsfile/live/0002_1.m3u8
CCTV-3综艺,http://111.9.163.109:9901/tsfile/live/0003_1.m3u8
CCTV-4国际,http://111.9.163.109:9901/tsfile/live/0004_1.m3u8
CCTV-5体育,http://111.9.163.109:9901/tsfile/live/0005_1.m3u8
CCTV-6电影,http://111.9.163.109:9901/tsfile/live/0006_1.m3u8
CCTV-8电视,http://111.9.163.109:9901/tsfile/live/0008_1.m3u8
CCTV-1综合,http://221.224.4.170:1111/tsfile/live/0001_1.m3u8
CCTV-2财经,http://221.224.4.170:1111/tsfile/live/0002_1.m3u8
CCTV-3综艺,http://221.224.4.170:1111/tsfile/live/0003_1.m3u8
CCTV-4国际,http://221.224.4.170:1111/tsfile/live/0004_1.m3u8
CCTV-5体育,http://221.224.4.170:1111/tsfile/live/0005_1.m3u8
CCTV-6电影,http://221.224.4.170:1111/tsfile/live/0006_1.m3u8
CCTV-7军事,http://221.224.4.170:1111/tsfile/live/0007_1.m3u8
CCTV-8电视,http://221.224.4.170:1111/tsfile/live/0008_1.m3u8
CCTV-9纪录,http://221.224.4.170:1111/tsfile/live/0009_1.m3u8
CCTV-10科教,http://221.224.4.170:1111/tsfile/live/0010_1.m3u8
CCTV-11戏曲,http://221.224.4.170:1111/tsfile/live/0011_1.m3u8
CCTV-12社法,http://221.224.4.170:1111/tsfile/live/0012_1.m3u8
CCTV-13新闻,http://221.224.4.170:1111/tsfile/live/0013_1.m3u8
CCTV-14少儿,http://221.224.4.170:1111/tsfile/live/0014_1.m3u8
CCTV-15音乐,http://221.224.4.170:1111/tsfile/live/0015_1.m3u8
江苏卫视,http://221.224.4.170:1111/tsfile/live/0127_1.m3u8
湖南卫视,http://221.224.4.170:1111/tsfile/live/0128_1.m3u8
上海卫视,http://221.224.4.170:1111/tsfile/live/0107_1.m3u8
北京卫视,http://221.224.4.170:1111/tsfile/live/0122_1.m3u8
浙江卫视,http://221.224.4.170:1111/tsfile/live/0124_1.m3u8
山东卫视,http://221.224.4.170:1111/tsfile/live/0131_1.m3u8
广东卫视,http://221.224.4.170:1111/tsfile/live/0125_1.m3u8
辽宁卫视,http://221.224.4.170:1111/tsfile/live/0121_1.m3u8
安徽卫视,http://221.224.4.170:1111/tsfile/live/0130_1.m3u8
广西卫视,http://221.224.4.170:1111/tsfile/live/0113_1.m3u8
内蒙卫视,http://221.224.4.170:1111/tsfile/live/0114_1.m3u8
重庆卫视,http://221.224.4.170:1111/tsfile/live/0142_1.m3u8
四川卫视,http://221.224.4.170:1111/tsfile/live/0123_1.m3u8
河南卫视,http://221.224.4.170:1111/tsfile/live/0139_1.m3u8
深圳卫视,http://221.224.4.170:1111/tsfile/live/0126_1.m3u8
云南卫视,http://221.224.4.170:1111/tsfile/live/0119_1.m3u8
河北卫视,http://221.224.4.170:1111/tsfile/live/0117_1.m3u8
宁夏卫视,http://221.224.4.170:1111/tsfile/live/0112_1.m3u8
甘肃卫视,http://221.224.4.170:1111/tsfile/live/0141_1.m3u8
福建卫视,http://221.224.4.170:1111/tsfile/live/0137_1.m3u8
天津卫视,http://221.224.4.170:1111/tsfile/live/0135_1.m3u8
江西卫视,http://221.224.4.170:1111/tsfile/live/0138_1.m3u8
湖北卫视,http://221.224.4.170:1111/tsfile/live/0132_1.m3u8
吉林卫视,http://221.224.4.170:1111/tsfile/live/0116_1.m3u8
黑龙江卫视,http://221.224.4.170:1111/tsfile/live/0143_1.m3u8
CCTV-1综合,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Epd7QgO4HFWH0z34SUb2Vs%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192714%2C%2C%2C20240420192714%2C
%2C10001000275495%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C%2C%2C2%2C%2C%2CEND&GuardEncType=2
CCTV-2财经,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226893/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EcnoJZd_sZxCC6bZYZh4R6g
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Fe8M_1QCWSd35gkY-Q1BSH%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192539%2C%2C%2C20240420192539%2C
CCTV-4国际,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EBFJ5gRpm8ntK8JEFPZOhLQ
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7EfCf-e5nKehMQzrOBwWduf%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192542%2C%2C%2C20240420192542%2C
CCTV-7军事,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226946/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7E2bEV_zkW1hRnWmsZq6rlbw
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Fc_MEUOVd0CBbc2BFzAJH_%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192548%2C%2C%2C20240420192548%2C
CCTV-9纪录,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226944/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EgdZMBjOTdDWVEgovFkZoew
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7EqTu3rtglooDaG_6P7QG0G%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192550%2C%2C%2C20240420192550%2C
CCTV-10科教,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7Egbbk6OxyTS2utbJWm7Qw1w
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7G2pNzf8WZUYdQj6fRj0xqk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192551%2C%2C%2C20240420192551%2C
CCTV-11戏曲,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7E0RcQQbNseiHvFO8XWf466A
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Fu7CeinMHJqra3zokMRz7n%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192552%2C%2C%2C20240420192552%2C
CCTV-12社法,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7E9nVa4WyKpuJgFy6Zh4TplQ
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7HnJxyKiyVyy_NI7qKUlh3o%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192553%2C%2C%2C20240420192553%2C
CCTV-13新闻,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EqHPe9pEEWJ00hz1ArnRZVA
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7FeVpwiXzm8Z1FT0IzXPiAe%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192554%2C%2C%2C20240420192554%2C
CCTV-14少儿,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EgtTqPYLE5COifF-qvYi2Ig
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Gjz8eIMyPUF5CKBM1zLuEZ%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192555%2C%2C%2C20240420192555%2C
CCTV-15音乐,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EWyklhmFh7oMx-lG1tNUcSQ
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Ggfx09IYQ0HOnjH2d6pZUp%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192557%2C%2C%2C20240420192557%2C
CCTV-17农村,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EEkwQnoHNXRDb-IayWakK1A
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7HR8OMfw8B_E228iTrbEqZt%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192559%2C%2C%2C20240420192559%2C
CCTV-6电影,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0
淘4K,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?accountinfo=%7E%7EV2.0%7Ee2qS8h6u-xp3gd50vNr1sw
%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg
%2CEND&GuardEncType=2
淘电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-
s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND&GuardEncType=2
淘电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?servicetype=1&tenantId=8601&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw
%7EKlErQUXVuBznNsk_8-4cGuvN4oWIYr277XxeOWBSJuska5xHKrAeI7I72_CIJ2tk%7EExtInfo9bj61dxzlMXrsixrqcFYPg
%3A20230121144555%2C3067071%2C10.30.228.104%2C20230121144555%2C10000100000000050000000003887498%2C3067071%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201370%2C%2C%2C2%2C
%2C10000100000000060000000007266384_0%2CEND&GuardEncType=2
淘娱乐,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8?zoneoffset=480&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-

1&tenantId=8601&accountinfo=~~V2.0~x0efg9fpenP8E8lWJUb5Lg~Q8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-

01_7rCa0ZemjVk37nsYr4Zr0bk~ExtInfo9bj61dxzlMXrsixrqcFYPg

%3A20240802122114%2C162944%2C119.123.69.186%2C20240802122114%2C10000100000000050000000003887499%2C162944%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C

%2C10000100000000060000000007266385_0%2CEND&GuardEncType=2&from=6&popid=6&hms_devid=3731&prioritypopid=6&vqe=3
淘剧场,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?zoneoffset=480&amp;servicetype=1&amp;icpid=88888888&amp;limitflux=-

1&amp;limitdur=-1&amp;tenantId=8601&amp;accountinfo=~~V2.0~QaJ92NID2SpQlY6_VJVogg~Q8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-

dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk~ExtInfo9bj61dxzlMXrsixrqcFYPg

%3A20240802122114%2C162944%2C119.123.69.186%2C20240802122114%2C10000100000000050000000003887497%2C162944%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C

%2C10000100000000060000000007266383_0%2CEND&amp;GuardEncType=2&amp;from=6&amp;popid=6&amp;hms_devid=3729&amp;prioritypopid=6&amp;vqe=3
北京4K超清,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?zoneoffset=480&amp;servicetype=1&amp;icpid=88888888&amp;limitflux=-

1&amp;limitdur=-1&amp;tenantId=8601&amp;accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~Q8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-

dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk~ExtInfo9bj61dxzlMXrsixrqcFYPg

%3A20240802122114%2C162944%2C119.123.69.186%2C20240802122114%2C10000100000000050000000003887500%2C162944%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C

%2C10000100000000060000000007266388_0%2CEND&amp;GuardEncType=2&amp;RTS=1729247386&amp;from=6&amp;ocs=2_39.135.238.65_80&amp;popid=6&amp;hms_devid=3771&amp;pr

ioritypopid=6&amp;vqe=3
北京4K超清,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?zoneoffset=480&amp;servicetype=1&amp;icpid=88888888&amp;limitflux=-

1&amp;limitdur=-1&amp;tenantId=8601&amp;accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~Q8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-

dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk~ExtInfo9bj61dxzlMXrsixrqcFYPg

%3A20240802122114%2C162944%2C119.123.69.186%2C20240802122114%2C10000100000000050000000003887500%2C162944%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C

%2C10000100000000060000000007266388_0%2CEND&amp;GuardEncType=2&amp;RTS=1729247386&amp;from=6&amp;ocs=2_39.135.238.65_80&amp;popid=
黑莓电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226939/1.m3u8?accountinfo=%7E%7EV2.0%7EkBVQL3MtyiM0GGQzuPjqAQ
%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg
北京体育休闲,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226438/1.m3u8?accountinfo=%7E%7EV2.0%7EeVAybrHg955d_IRT9e_uHQ%7EmLWY-QzDYXsJkNAKn1-
dovWeB79V2zVBN-rY4mYJto4m9yeQDOdwgEuNxJAYqysGGQ9O-6YRGQ7HwCypA-Dp8oUoczUh-bqb1BhGngFvRaI%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2
安徽卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226943/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7E0QmKQ_slRCwvVVUUfxPVbw
%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7GzX1_9rBSUW5Uspa99SB_d%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2
CCTV-1综合,http://106.53.99.30/dl/cctv1.m3u8
CCTV-2财经,http://106.53.99.30/dl/cctv2.m3u8
CCTV-3综艺,http://106.53.99.30/dl/cctv3.m3u8
CCTV-4国际,http://106.53.99.30/dl/cctv4.m3u8
CCTV-5体育,http://106.53.99.30/dl/cctv5.m3u8
CCTV-5+赛事,http://106.53.99.30/dl/cctv6.m3u8
CCTV-7军事,http://106.53.99.30/dl/cctv8.m3u8
CCTV-8电视,http://106.53.99.30/dl/cctv9.m3u8
CCTV-10科教,http://106.53.99.30/dl/cctv10.m3u8
CCTV-11戏曲,http://106.53.99.30/dl/cctv12.m3u8
CCTV-12社法,http://106.53.99.30/dl/cctv13.m3u8
CCTV-13新闻,http://106.53.99.30/dl/cctv14.m3u8
CCTV-14少儿,http://106.53.99.30/dl/cctv15.m3u8
CCTV-15音乐,http://106.53.99.30/dl/cctv16.m3u8
CCTV-16奥匹,http://106.53.99.30/dl/cctv17.m3u8
福建卫视,http://m.951688.xyz:35455/itv/1000000005000265033.m3u8?cdn=ystenlive
上海卫视,http://m.951688.xyz:35455/itv/1000000005000265018.m3u8?cdn=ystenlive
北京卫视,http://m.951688.xyz:35455/itv/1000000005000265027.m3u8?cdn=ystenlive
天津卫视,http://m.951688.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
安徽卫视,http://m.951688.xyz:35455/itv/1000000001000030159.m3u8?cdn=ystenlive
安徽卫视,http://m.951688.xyz:35455/itv/1000000005000265025.m3u8?cdn=ystenlive
山东卫视,http://m.951688.xyz:35455/itv/1000000001000016568.m3u8?cdn=ystenlive
山东卫视,http://m.951688.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
广东卫视,http://m.951688.xyz:35455/itv/1000000001000014176.m3u8?cdn=ystenlive
广东卫视,http://m.951688.xyz:35455/itv/1000000005000265034.m3u8?cdn=ystenlive
江苏卫视,http://m.951688.xyz:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
江西卫视,http://m.951688.xyz:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
江西卫视,http://m.951688.xyz:35455/itv/1000000006000268001.m3u8?cdn=ystenlive
浙江卫视,http://m.951688.xyz:35455/itv/1000000001000014260.m3u8?cdn=ystenlive
浙江卫视,http://m.951688.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive
深圳卫视,http://m.951688.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
湖南卫视,http://m.951688.xyz:35455/itv/1000000005000265024.m3u8?cdn=ystenlive
辽宁卫视,http://m.951688.xyz:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
重庆卫视,http://m.951688.xyz:35455/itv/1000000001000001096.m3u8?cdn=ystenlive
重庆卫视,http://m.951688.xyz:35455/itv/1000000005000265017.m3u8?cdn=ystenlive
青海卫视,http://m.951688.xyz:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
黑龙江卫视,http://m.951688.xyz:35455/itv/1000000001000001925.m3u8?cdn=ystenlive
黑龙江卫视,http://m.951688.xyz:35455/itv/1000000005000265029.m3u8?cdn=ystenlive
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
江苏卫视,http://tvbox6.com/tv/jstv.php?id=jsws
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8#http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8 
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8 
厦门卫视,http://php.jdshipin.com/TVOD/gsyd.php?id=9900000058
北京卫视,http://dsk.cc/bjtv/btime.php?id=bjws$北京时间网
北京文艺,http://dsk.cc/bjtv/btime.php?id=bjwy$北京时间网
北京影视,http://dsk.cc/bjtv/btime.php?id=bjys$北京时间网
北京财经,http://dsk.cc/bjtv/btime.php?id=bjcj$北京时间网
北京生活,http://dsk.cc/bjtv/btime.php?id=bjsh$北京时间网
北京新闻,http://dsk.cc/bjtv/btime.php?id=bjxw$北京时间网
卡酷少儿,http://dsk.cc/bjtv/btime.php?id=bjkk$北京时间网
北京卫视,http://dsk.cc/php/hndj.php?id=bjws$河南党教
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8#https://test5.btzx.com.cn/live/2023bt.stream/playlist.m3u8
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58
河北卫视,http://hls.hsrtv.cn/live/hbws.m3u8
甘肃卫视,https://hlss.gstv.com.cn/49048r/6e1sy2.m3u8
云南卫视,http://hwzbout.yntv.net/62hdvf/41hse3.flv
宁夏卫视,http://stream.nxtv.com.cn/wspd/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视娱乐,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
宿州科技教育,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
固镇县电视台,http://www.guzhenm.com:7001/hls/hd-live.m3u8
福建新闻,http://8.138.7.223/tv/fjtv.php?id=13$官方源
福建旅游,http://8.138.7.223/tv/fjtv.php?id=8$官方源
福建公共,https://live2-fuyun.fjtv.net/ggxcpd_hd/1733709299/1733711241134.ts
福建新闻,https://live1-fuyun.fjtv.net/xwpd_hd/1733710867/1733711280062.ts
福建经济,http://8.138.7.223/tv/fjtv.php?id=9$官方源
莆田2套,http://106.53.99.30/dl/ptbtv.php?id=5
湖南经视,http://tvbox6.icu/tv/mgtv.php?id=280$芒果TV
湖南电影,http://tvbox6.icu/tv/mgtv.php?id=221$芒果TV
湖南都市,http://tvbox6.icu/tv/mgtv.php?id=346$芒果TV
湖南电视剧,http://tvbox6.icu/tv/mgtv.php?id=484$芒果TV
湖南爱晚,http://tvbox6.icu/tv/mgtv.php?id=261$芒果TV
湖南国际,http://tvbox6.icu/tv/mgtv.php?id=229$芒果TV
湖南娱乐,http://tvbox6.icu/tv/mgtv.php?id=344$芒果TV
